DATE,BOROUGH,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2011 / 09,Brooklyn,71074.5,7741.1,5229.2,0.0,0.0,0.0,0.0
2011 / 09,Manhattan,38066.1,6325.799999999999,3723.8,0.0,0.0,0.0,0.0
2011 / 09,Queens,64365.1,7246.2,5470.7,0.0,0.0,0.0,0.0
2011 / 09,Staten Island,17885.4,2335.5,1590.6,0.0,0.0,0.0,0.0
2011 / 10,Bronx,37032.3,2366.3,2271.2,0.0,0.0,0.0,0.0
2011 / 10,Brooklyn,67868.6,7143.3,4958.7,0.0,0.0,0.0,0.0
2011 / 10,Manhattan,37388.3,5451.6,3517.3,0.0,0.0,0.0,0.0
2011 / 10,Queens,59934.5,6857.4,5166.0,0.0,0.0,0.0,0.0
2011 / 10,Staten Island,15704.2,2157.2,1452.7,0.0,0.0,0.0,0.0
2011 / 11,Bronx,38252.5,2421.9,2271.5,0.0,0.0,0.0,0.0
2011 / 11,Brooklyn,69752.8,7075.5,4736.4,0.0,0.0,0.0,0.0
2011 / 11,Manhattan,37948.3,5459.0,3436.1,0.0,0.0,0.0,0.0
2011 / 11,Queens,62722.3,6746.5,4961.6,0.0,0.0,0.0,0.0
2011 / 11,Staten Island,17592.0,2149.7,1419.6,0.0,0.0,0.0,0.0
2011 / 12,Bronx,38215.3,2973.6,2518.5,0.0,0.0,0.0,0.0
2011 / 12,Brooklyn,68070.1,8516.6,5401.2,0.0,0.0,0.0,7.2
2011 / 12,Manhattan,37856.0,6905.9,4245.6,0.0,0.0,0.0,0.0
2011 / 12,Queens,58166.0,8339.9,5749.2,0.0,0.0,0.0,0.0
2011 / 12,Staten Island,15088.8,2803.4,1659.6000000000001,0.0,0.0,0.0,0.0
2012 / 01,Bronx,36104.0,2451.8,2536.0,0.0,0.0,0.0,96.8
2012 / 01,Brooklyn,62656.700000000004,7270.6,5466.2,0.0,0.0,0.0,258.0
2012 / 01,Manhattan,36103.9,5111.3,3755.1,0.0,0.0,0.0,430.59999999999997
2012 / 01,Queens,52642.7,6829.4,5644.4,0.0,0.0,0.0,293.8
2012 / 01,Staten Island,13317.400000000001,2137.4,1652.6,0.0,0.0,0.0,108.2
2012 / 02,Bronx,34208.5,2203.5,2204.0,0.0,0.0,0.0,0.0
2012 / 02,Brooklyn,57797.1,6253.5,4544.1,0.0,0.0,0.0,0.0
2012 / 02,Manhattan,33070.4,4709.1,3502.7,0.0,0.0,0.0,0.0
2012 / 02,Queens,47922.4,5811.5,4640.0,0.0,0.0,0.0,0.0
2012 / 02,Staten Island,11676.3,1800.3,1338.0,0.0,0.0,0.0,0.0
2012 / 03,Bronx,36010.4,2424.1,2349.6,0.0,0.0,0.0,0.0
2012 / 03,Brooklyn,66110.2,7118.2,5069.8,0.0,0.0,0.0,0.0
2012 / 03,Manhattan,35671.6,5216.900000000001,3747.8,0.0,0.0,0.0,0.0
2012 / 03,Queens,55609.8,6487.8,5226.4,0.0,0.0,0.0,0.0
2012 / 03,Staten Island,14130.0,2011.6,1491.3,0.0,0.0,0.0,0.0
2012 / 04,Bronx,34058.0,2167.8,2250.0,0.0,0.0,0.0,0.0
2012 / 04,Brooklyn,64194.6,6703.6,4758.0,0.0,0.0,0.0,0.0
2012 / 04,Manhattan,34732.2,4670.7,3335.7999999999997,0.0,0.0,0.0,0.0
2012 / 04,Queens,56509.600000000006,6031.9,4991.7,0.0,0.0,0.0,0.0
2012 / 04,Staten Island,14951.0,1868.4,1426.1,0.0,0.0,0.0,0.0
2012 / 05,Bronx,37785.1,2504.8,2428.2000000000003,0.0,0.0,0.0,0.0
2012 / 05,Brooklyn,72833.8,7270.4,5119.7,0.0,0.0,0.0,0.0
2012 / 05,Manhattan,38630.6,5567.8,3711.1,0.0,0.0,0.0,0.0
2012 / 05,Queens,66834.5,7052.2,5505.0,0.0,0.0,0.0,0.0
2012 / 05,Staten Island,17882.0,2151.5,1562.5,0.0,0.0,0.0,0.0
2012 / 06,Bronx,36187.4,2593.8,2455.3,0.0,0.0,0.0,0.0
2012 / 06,Brooklyn,70987.2,7489.6,5333.2,0.0,0.0,0.0,0.0
2012 / 06,Manhattan,36954.5,5567.0,3628.6,0.0,0.0,0.0,0.0
2012 / 06,Queens,64558.2,7510.6,5655.0,0.0,0.0,0.0,0.0
2012 / 06,Staten Island,16788.9,2189.1,1665.9,0.0,0.0,0.0,0.0
2012 / 07,Bronx,36028.2,2316.4,2393.4,0.0,0.0,0.0,0.0
2012 / 07,Brooklyn,67306.6,6423.3,5084.8,0.0,0.0,0.0,0.0
2012 / 07,Manhattan,35826.0,4684.0,3240.1,0.0,0.0,0.0,0.0
2012 / 07,Queens,62915.6,6470.0,5288.4,0.0,0.0,0.0,0.0
2012 / 07,Staten Island,15457.4,1848.6,1614.6,0.0,0.0,0.0,0.0
2012 / 08,Bronx,36285.5,2429.6,2384.4,0.0,0.0,0.0,0.0
2012 / 08,Brooklyn,68608.6,6933.6,5198.4,0.0,0.0,0.0,0.0
2012 / 08,Manhattan,36538.0,5607.2,3542.6,0.0,0.0,0.0,0.0
2012 / 08,Queens,64502.1,6900.099999999999,5439.4,0.0,0.0,0.0,0.0
2012 / 08,Staten Island,15745.6,2027.5,1640.3999999999999,0.0,0.0,0.0,0.0
2012 / 09,Bronx,33541.7,2345.9,2187.5,0.0,0.0,0.0,0.0
2012 / 09,Brooklyn,66406.9,7096.0,4923.1,0.0,17.1,0.0,0.0
2012 / 09,Manhattan,35298.299999999996,5834.6,3352.0,0.0,20.0,0.0,0.0
2012 / 09,Queens,58970.0,6578.3,4966.5,0.0,0.0,0.0,0.0
2012 / 09,Staten Island,14795.900000000001,1951.0,1499.5,0.0,0.0,0.0,0.0
2012 / 10,Bronx,35846.3,2174.2,2111.7,0.0,0.0,0.0,0.0
2012 / 10,Brooklyn,67245.6,6605.7,4560.7,0.0,24.1,0.0,0.0
2012 / 10,Manhattan,36691.4,5551.099999999999,3318.0,0.0,30.4,0.0,0.0
2012 / 10,Queens,58901.5,6182.5,4754.3,0.0,0.0,0.0,0.0
2012 / 10,Staten Island,14819.0,1866.4,1381.0,0.0,0.0,0.0,0.0
2012 / 11,Bronx,39797.7,2451.2999999999997,2441.0,0.0,0.0,0.0,0.0
2012 / 11,Brooklyn,81047.2,7349.5,5240.6,0.0,6.9,0.0,0.0
2012 / 11,Manhattan,41247.9,6979.9,4159.5,0.0,7.3,0.0,0.0
2012 / 11,Queens,67754.1,6758.5,5273.8,0.0,0.0,0.0,0.0
2012 / 11,Staten Island,20720.8,1915.7,1412.2,0.0,0.0,0.0,0.0
2012 / 12,Bronx,37045.7,2651.0,2258.7,0.0,0.0,0.0,0.0
2012 / 12,Brooklyn,69065.5,7944.2,4863.9,0.0,18.6,0.0,0.0
2012 / 12,Manhattan,37145.4,6298.5,3585.4,0.0,22.1,0.0,0.0
2012 / 12,Queens,59253.7,7340.6,5033.6,0.0,0.0,0.0,0.0
2012 / 12,Staten Island,15251.7,2473.0,1487.4,0.0,0.0,0.0,0.0
2013 / 01,Bronx,35766.7,2587.2,2698.6,0.0,0.0,0.0,134.2
2013 / 01,Brooklyn,64977.6,7893.7,5558.1,0.0,26.9,0.0,369.3
2013 / 01,Manhattan,36376.9,6576.2,4053.6,0.0,32.0,0.0,573.6
2013 / 01,Queens,55579.8,7002.0,5749.2,0.0,0.0,0.0,431.3
2013 / 01,Staten Island,13913.5,2428.4,1665.0,0.0,0.0,0.0,196.8
2013 / 02,Bronx,31059.2,2044.5,2136.9,0.0,0.0,0.0,0.0
2013 / 02,Brooklyn,57202.8,6322.3,4352.2,0.0,20.1,0.0,0.0
2013 / 02,Manhattan,32289.7,5599.0,3388.6,0.0,27.8,0.0,0.0
2013 / 02,Queens,47146.5,5563.9,4543.5,0.0,0.0,0.0,0.0
2013 / 02,Staten Island,11689.8,1918.9,1256.6,0.0,0.0,0.0,0.0
2013 / 03,Bronx,34415.0,2343.7,2307.9,0.0,0.0,0.0,0.0
2013 / 03,Brooklyn,63585.7,6802.4,4868.9,0.0,17.4,0.0,0.0
2013 / 03,Manhattan,34294.1,5218.2,3643.0,0.0,25.4,0.0,0.0
2013 / 03,Queens,52564.1,6307.0,5020.4,0.0,0.0,0.0,0.0
2013 / 03,Staten Island,13091.4,1952.4,1421.1000000000001,0.0,0.0,0.0,0.0
2013 / 04,Bronx,36344.1,2296.3,2393.7,0.0,0.0,0.0,0.0
2013 / 04,Brooklyn,67864.2,6841.3,4918.4,0.0,22.0,0.0,0.0
2013 / 04,Manhattan,35999.4,4808.6,3414.9,0.0,34.0,0.0,0.0
2013 / 04,Queens,60644.8,6191.1,5086.9,0.0,0.0,0.0,0.0
2013 / 04,Staten Island,16652.199999999997,1976.4,1517.5,0.0,5.2,0.0,0.0
2013 / 05,Bronx,37617.5,2450.8,2476.8,0.0,0.0,0.0,0.0
2013 / 05,Brooklyn,72598.8,7136.8,5156.6,0.0,23.0,0.0,0.0
2013 / 05,Manhattan,37956.5,5742.1,3860.5,0.0,38.3,0.0,0.0
2013 / 05,Queens,66714.6,6721.9,5437.7,0.0,0.0,0.0,0.0
2013 / 05,Staten Island,18104.8,2026.5,1716.6000000000001,25.6,7.8,0.0,0.0
2013 / 06,Bronx,35437.3,2637.9,2570.6,0.0,0.0,0.0,0.0
2013 / 06,Brooklyn,70383.3,7358.5,5336.4,0.0,16.2,0.0,0.0
2013 / 06,Manhattan,36425.8,5388.9,3559.8,0.0,28.4,0.0,0.0
2013 / 06,Queens,64548.9,7166.2,5737.4,0.0,0.0,0.0,0.0
2013 / 06,Staten Island,16910.5,2104.0,1767.0,35.1,6.8,0.0,0.0
2013 / 07,Bronx,37375.7,2562.1,2723.8,0.0,0.0,0.0,0.0
2013 / 07,Brooklyn,72226.9,6864.8,5652.2,0.0,4.7,0.0,0.0
2013 / 07,Manhattan,37183.9,4699.099999999999,3459.3,0.0,19.4,0.0,0.0
2013 / 07,Queens,67472.5,6912.1,6223.9,0.0,0.0,0.0,0.0
2013 / 07,Staten Island,16876.4,2028.8000000000002,1795.3,21.8,0.5,0.0,0.0
2013 / 08,Bronx,35090.5,2492.7,2583.8,0.0,0.0,0.0,0.0
2013 / 08,Brooklyn,68512.0,6972.3,5242.1,0.0,4.0,0.0,0.0
2013 / 08,Manhattan,35854.3,4976.5,3569.9,0.0,15.0,0.0,0.0
2013 / 08,Queens,62266.4,6723.9,5744.1,0.0,0.0,0.0,0.0
2013 / 08,Staten Island,15672.9,2044.2,1652.2,24.0,0.0,0.0,0.0
2013 / 09,Bronx,33274.0,2375.7,2399.6,8.6,0.0,0.0,0.0
2013 / 09,Brooklyn,66564.7,6839.8,4979.9,0.0,15.6,0.0,0.0
2013 / 09,Manhattan,35478.2,5179.8,3345.8999999999996,0.0,50.199999999999996,0.0,0.0
2013 / 09,Queens,58542.3,6384.3,5259.6,0.0,0.0,0.0,0.0
2013 / 09,Staten Island,15026.4,1927.3,1511.6,17.3,58.8,0.0,0.0
2013 / 10,Bronx,34237.5,2369.1,2526.8,50.2,0.0,0.0,0.0
2013 / 10,Brooklyn,67883.1,7075.3,5237.7,38.2,22.1,0.0,0.0
2013 / 10,Manhattan,37492.4,5540.5,3798.5,0.0,92.9,0.0,0.0
2013 / 10,Queens,59898.1,6470.3,5346.9,0.0,0.0,0.0,0.0
2013 / 10,Staten Island,15068.0,2005.1,1583.2,26.9,91.2,0.0,0.0
2013 / 11,Bronx,33820.9,2310.7,2332.3,56.1,0.0,0.0,0.0
2013 / 11,Brooklyn,65813.0,6756.8,4935.6,57.5,19.8,0.0,0.0
2013 / 11,Manhattan,36284.9,5434.5,3685.9,0.0,91.4,0.0,0.0
2013 / 11,Queens,58079.1,6266.1,4989.5,0.0,0.0,0.0,0.0
2013 / 11,Staten Island,14969.1,1933.8,1530.6,89.8,78.9,0.0,0.0
2013 / 12,Bronx,35013.7,2883.5,2722.4,30.9,0.0,0.0,0.0
2013 / 12,Brooklyn,67991.8,8180.0,5676.0,55.1,19.2,0.0,0.0
2013 / 12,Manhattan,36895.3,6099.0,3904.0,0.0,82.2,0.0,17.4
2013 / 12,Queens,59176.700000000004,7789.3,5975.3,0.0,0.0,0.0,7.0
2013 / 12,Staten Island,15160.6,2561.3,1803.2,57.8,58.7,0.0,0.0
2014 / 01,Bronx,32280.0,2566.7,2814.8,19.5,0.0,0.0,138.2
2014 / 01,Brooklyn,62620.1,7467.6,5966.8,39.8,64.5,0.0,341.5
2014 / 01,Manhattan,35828.2,5876.9,4499.7,0.0,132.3,0.0,568.0
2014 / 01,Queens,52119.7,6855.1,6152.7,0.0,0.0,0.0,540.5
2014 / 01,Staten Island,12835.2,2262.4,1861.5,49.6,64.8,0.0,143.1
2014 / 02,Bronx,29092.4,2007.5,2187.4,9.8,0.0,0.0,0.0
2014 / 02,Brooklyn,54961.3,6094.0,4786.8,33.4,50.3,0.0,10.2
2014 / 02,Manhattan,31784.5,4620.2,3506.0,0.0,89.9,0.0,0.0
2014 / 02,Queens,44337.8,5339.1,4923.2,0.0,0.0,0.0,0.0
2014 / 02,Staten Island,10364.8,1655.7,1338.1,20.4,33.0,0.0,0.0
2014 / 03,Bronx,33540.8,2391.1,2559.6,17.8,0.0,0.0,0.0
2014 / 03,Brooklyn,64417.3,6727.2,5267.0,37.8,94.5,0.0,0.0
2014 / 03,Manhattan,34557.8,4948.6,3662.1,0.0,158.60000000000002,0.0,0.0
2014 / 03,Queens,53552.9,6179.1,5517.3,0.0,0.0,0.0,0.0
2014 / 03,Staten Island,13384.3,1870.1,1500.1,34.3,69.0,0.0,0.0
2014 / 04,Bronx,34731.3,2578.9,2767.3,31.5,0.0,0.0,0.0
2014 / 04,Brooklyn,68984.0,7306.7,5639.3,57.300000000000004,71.60000000000001,0.0,0.0
2014 / 04,Manhattan,36226.0,5456.8,3884.4,0.0,130.89999999999998,0.0,0.0
2014 / 04,Queens,60867.1,6589.6,5775.2,0.0,0.0,0.0,0.0
2014 / 04,Staten Island,16018.9,2044.0,1713.3,52.2,52.2,0.0,0.0
2014 / 05,Bronx,36533.3,2570.7,2779.7,51.3,0.0,0.0,0.0
2014 / 05,Brooklyn,72754.3,7462.1,5644.8,195.5,84.9,0.0,0.0
2014 / 05,Manhattan,38163.4,6306.0,4176.7,0.0,171.3,0.0,0.0
2014 / 05,Queens,67134.5,7090.5,5969.5,0.0,0.0,0.0,0.0
2014 / 05,Staten Island,18004.1,2121.3,1865.7,88.2,65.1,0.0,0.0
2014 / 06,Bronx,34623.1,2582.4,2802.6,42.7,0.0,0.0,0.0
2014 / 06,Brooklyn,69367.4,7390.2,5623.7,299.5,61.8,0.0,0.0
2014 / 06,Manhattan,35747.4,5730.3,3740.9,0.0,131.6,0.0,0.0
2014 / 06,Queens,63443.799999999996,7091.0,5974.1,86.6,0.0,0.0,0.0
2014 / 06,Staten Island,16929.6,2115.7,1969.3,73.1,47.7,0.0,0.0
2014 / 07,Bronx,37133.3,2699.9,2985.2,40.9,0.0,0.0,0.0
2014 / 07,Brooklyn,70818.9,7058.4,5741.0,301.2,13.2,0.0,0.0
2014 / 07,Manhattan,36256.7,5409.4,3888.1,0.0,60.7,0.0,0.0
2014 / 07,Queens,67159.6,7042.8,6222.1,161.6,0.0,0.0,0.0
2014 / 07,Staten Island,16777.1,2077.2,1968.0,64.9,9.8,0.0,0.0
2014 / 08,Bronx,33824.200000000004,2453.5,2747.9,40.5,0.0,0.0,0.0
2014 / 08,Brooklyn,65279.2,6575.1,5230.2,283.0,6.300000000000001,0.0,0.0
2014 / 08,Manhattan,33943.2,5050.6,3662.5,0.0,42.4,0.0,0.0
2014 / 08,Queens,60907.3,6481.0,5567.7,128.1,0.0,0.0,0.0
2014 / 08,Staten Island,14764.2,1842.8,1672.9,63.1,4.5,0.0,0.0
2014 / 09,Bronx,34126.0,2500.0,2745.7,32.6,0.0,0.0,0.0
2014 / 09,Brooklyn,68892.0,7129.5,5377.6,275.4,65.3,0.0,0.0
2014 / 09,Manhattan,36296.5,5550.2,3719.5,0.0,148.5,0.0,0.0
2014 / 09,Queens,60548.7,6480.7,5477.7,126.6,0.0,0.0,0.0
2014 / 09,Staten Island,15014.7,1884.3,1646.6,49.0,58.4,0.0,0.0
2014 / 10,Bronx,33949.3,2505.2,2771.5,39.7,41.1,0.0,0.0
2014 / 10,Brooklyn,69068.2,7473.3,5640.7,279.3,177.8,0.0,0.0
2014 / 10,Manhattan,36982.1,6246.9,4309.0,29.7,236.8,0.0,0.0
2014 / 10,Queens,60690.8,6834.1,5702.0,122.7,78.2,0.0,0.0
2014 / 10,Staten Island,15119.900000000001,2118.5,1630.3999999999999,65.4,85.5,0.0,0.0
2014 / 11,Bronx,32184.8,2328.4,2453.8,51.2,37.8,0.0,0.0
2014 / 11,Brooklyn,63934.7,6732.8,4894.0,340.9,144.60000000000002,0.0,0.0
2014 / 11,Manhattan,34701.6,5509.8,3734.3999999999996,38.2,178.8,0.0,0.0
2014 / 11,Queens,56204.1,6125.5,5075.1,169.9,66.2,0.0,0.0
2014 / 11,Staten Island,14587.7,1904.8000000000002,1363.0,99.0,53.2,0.0,0.0
2014 / 12,Bronx,36470.8,3206.8,3140.2,30.1,39.8,0.0,0.0
2014 / 12,Brooklyn,71080.9,8782.7,6138.6,303.1,152.0,0.0,0.0
2014 / 12,Manhattan,37638.3,6616.5,4425.0,42.099999999999994,181.89999999999998,0.0,0.0
2014 / 12,Queens,62753.4,8202.1,6376.1,135.1,65.5,0.0,0.0
2014 / 12,Staten Island,16131.0,2615.5,1789.9,69.5,56.5,0.0,0.0
2015 / 01,Bronx,30990.9,2332.9,2721.3,23.1,41.7,0.0,127.1
2015 / 01,Brooklyn,59581.6,6232.2,5038.7,200.3,139.2,0.0,413.4
2015 / 01,Manhattan,34229.5,5612.7,4393.5,35.0,163.0,0.0,525.3
2015 / 01,Queens,50855.799999999996,5695.3,5252.3,47.3,64.0,0.0,514.4
2015 / 01,Staten Island,12063.9,1895.8999999999999,1566.5,31.5,43.9,0.0,189.3
2015 / 02,Bronx,26738.5,2165.8,2656.9,21.0,35.0,0.0,0.0
2015 / 02,Brooklyn,54074.1,7152.0,5914.8,160.7,119.10000000000001,0.0,0.0
2015 / 02,Manhattan,30245.2,5380.3,4294.9,31.200000000000003,139.6,0.0,0.0
2015 / 02,Queens,42983.7,6031.0,6019.5,51.2,52.2,0.0,0.0
2015 / 02,Staten Island,10044.9,1772.5,1464.4,13.4,41.3,0.0,0.0
2015 / 03,Bronx,33076.3,2585.2,2863.7,17.1,48.5,0.0,0.0
2015 / 03,Brooklyn,67027.0,7396.3,5692.2,198.0,171.3,0.0,0.0
2015 / 03,Manhattan,35340.7,5415.3,3947.2,41.1,206.3,0.0,0.0
2015 / 03,Queens,54525.1,6464.5,5847.2,64.3,71.0,0.0,0.0
2015 / 03,Staten Island,13338.8,1973.3,1479.3,23.7,56.4,0.0,0.0
2015 / 04,Bronx,33046.1,2465.7999999999997,2915.8,35.3,34.8,0.0,0.0
2015 / 04,Brooklyn,66505.1,7087.6,5752.0,270.3,129.4,0.0,0.0
2015 / 04,Manhattan,34355.2,5758.3,4321.5,36.5,154.4,0.0,0.0
2015 / 04,Queens,59541.0,6389.0,6046.3,94.8,55.5,0.0,0.0
2015 / 04,Staten Island,15646.5,1967.6,1649.2,61.9,43.7,0.0,0.0
2015 / 05,Bronx,33941.8,2353.5,2857.6,54.7,59.1,0.0,0.0
2015 / 05,Brooklyn,68914.6,6711.5,5514.5,284.3,158.6,0.0,0.0
2015 / 05,Manhattan,35695.2,5641.3,4202.9,38.2,195.0,0.0,0.0
2015 / 05,Queens,62942.5,6186.1,5916.1,120.8,69.3,0.0,0.0
2015 / 05,Staten Island,16720.6,1881.9,1693.6,157.9,55.3,0.0,0.0
2015 / 06,Bronx,36328.2,2832.8,3157.8,65.3,68.0,0.0,0.0
2015 / 06,Brooklyn,74655.4,7985.9,6192.3,330.4,158.7,0.0,0.0
2015 / 06,Manhattan,38036.6,5882.8,4132.2,39.7,153.70000000000002,0.0,0.0
2015 / 06,Queens,67034.2,7412.2,6605.8,173.2,77.4,0.0,0.0
2015 / 06,Staten Island,17168.9,2206.5,1819.7,177.1,57.9,0.0,0.0
2015 / 07,Bronx,35542.7,2679.0,3143.0,65.7,0.0,0.0,0.0
2015 / 07,Brooklyn,68822.3,6957.4,6185.8,315.7,0.0,0.0,0.0
2015 / 07,Manhattan,34754.5,5660.4,4295.5,39.8,0.0,0.0,0.0
2015 / 07,Queens,65320.3,6903.5,6606.5,161.2,0.0,0.0,0.0
2015 / 07,Staten Island,15921.0,2022.2,1880.8,161.2,0.0,0.0,0.0
2015 / 08,Bronx,33584.7,2441.6,3004.8,54.1,0.0,0.0,0.0
2015 / 08,Brooklyn,65188.6,6642.7,5726.4,298.7,0.0,0.0,0.0
2015 / 08,Manhattan,33475.5,5183.9,3882.8,37.7,0.0,0.0,0.0
2015 / 08,Queens,60817.0,6399.5,6089.0,132.3,0.0,0.0,0.0
2015 / 08,Staten Island,14510.5,1833.3,1674.8,122.3,0.0,0.0,0.0
2015 / 09,Bronx,33846.3,2643.9,3150.5,49.4,54.0,0.0,0.0
2015 / 09,Brooklyn,69625.9,7525.4,6087.3,299.7,119.4,0.0,0.0
2015 / 09,Manhattan,35679.2,6237.3,4147.8,42.0,112.7,0.0,0.0
2015 / 09,Queens,61027.2,6642.4,6286.0,133.8,74.7,0.0,0.0
2015 / 09,Staten Island,15000.8,1993.6999999999998,1670.6,115.9,38.2,0.0,0.0
2015 / 10,Bronx,33373.8,2612.2,3059.9,85.2,103.2,0.0,0.0
2015 / 10,Brooklyn,68525.8,7480.0,6126.0,317.6,227.4,0.0,0.0
2015 / 10,Manhattan,36474.6,6633.3,4614.9,41.4,212.4,0.0,0.0
2015 / 10,Queens,59374.0,6806.7,6316.2,224.8,187.1,0.0,0.0
2015 / 10,Staten Island,14643.400000000001,2031.9,1632.2,119.4,79.6,0.0,0.0
2015 / 11,Bronx,33498.4,2393.8,2805.3,113.9,75.3,0.0,0.0
2015 / 11,Brooklyn,66269.0,6789.5,5410.0,537.9,183.0,0.0,0.0
2015 / 11,Manhattan,34711.5,5655.3,3880.5,52.2,170.9,0.0,0.0
2015 / 11,Queens,59044.5,6132.3,5668.6,583.5999999999999,160.0,0.0,0.0
2015 / 11,Staten Island,15551.7,1866.3000000000002,1452.4,221.8,67.5,0.0,0.0
2015 / 12,Bronx,35600.2,3459.3,3638.8,81.5,61.0,0.0,0.0
2015 / 12,Brooklyn,70054.8,9194.8,6839.6,400.8,166.4,0.0,0.0
2015 / 12,Manhattan,36929.5,7560.2,5051.6,47.7,163.5,0.0,0.0
2015 / 12,Queens,60801.2,8754.5,7252.9,405.1,158.2,0.0,0.0
2015 / 12,Staten Island,15374.0,2719.0,1868.8,147.1,78.6,0.0,0.0
2016 / 01,Bronx,30764.3,2143.2,2677.4,35.4,55.3,0.0,149.29999999999998
2016 / 01,Brooklyn,59938.6,5802.3,5075.6,231.2,159.9,0.0,574.5
2016 / 01,Manhattan,32863.4,5440.599999999999,4181.9,39.7,159.1,0.0,527.5
2016 / 01,Queens,49282.2,5886.8,5623.0,192.2,109.10000000000001,0.0,463.9
2016 / 01,Staten Island,12060.1,1591.2,1449.6,48.5,57.3,0.0,232.5
2016 / 02,Bronx,30874.1,2827.6,3503.6,31.5,41.7,0.0,0.0
2016 / 02,Brooklyn,59921.6,7979.7,6678.3,273.7,149.9,0.0,0.0
2016 / 02,Manhattan,32680.7,6171.5,4729.1,41.6,142.9,0.0,0.0
2016 / 02,Queens,49581.1,6751.8,6717.099999999999,189.3,109.6,0.0,0.0
2016 / 02,Staten Island,11977.2,2070.6,1719.8,45.2,50.099999999999994,0.0,0.0
2016 / 03,Bronx,33927.7,2710.8,3420.1,50.5,93.7,0.0,0.0
2016 / 03,Brooklyn,67324.6,7434.2,6387.8,295.3,209.5,0.0,0.0
2016 / 03,Manhattan,35283.9,6164.4,4740.3,43.3,213.2,0.0,0.0
2016 / 03,Queens,56820.8,6626.4,6673.3,218.5,161.6,0.0,0.0
2016 / 03,Staten Island,14128.9,1986.9,1811.4,91.4,81.6,0.0,0.0
2016 / 04,Bronx,32663.5,2546.9,3270.8,62.1,64.8,0.0,0.0
2016 / 04,Brooklyn,65870.4,6992.4,6278.2,334.4,155.5,0.0,0.0
2016 / 04,Manhattan,34381.2,5972.4,4611.4,50.7,153.8,0.0,0.0
2016 / 04,Queens,56588.5,6440.8,6594.4,255.1,119.2,0.0,0.0
2016 / 04,Staten Island,14567.0,1857.5,1762.4,117.9,61.0,0.0,0.0
2016 / 05,Bronx,33874.7,2548.5,3259.8,67.5,73.4,0.0,0.0
2016 / 05,Brooklyn,68138.0,7161.2,6104.4,403.40000000000003,217.70000000000002,0.0,0.0
2016 / 05,Manhattan,34981.4,5696.6,4349.1,51.3,191.2,0.0,0.0
2016 / 05,Queens,61297.3,6359.4,6503.900000000001,306.0,151.5,0.0,0.0
2016 / 05,Staten Island,16078.4,1897.5,1783.0,156.1,77.8,0.0,0.0
2016 / 06,Bronx,36932.6,2845.3,3612.8,82.5,79.2,0.0,0.0
2016 / 06,Brooklyn,73879.6,7908.9,6872.8,408.20000000000005,175.3,0.0,0.0
2016 / 06,Manhattan,37290.2,6100.5,4749.6,57.199999999999996,147.5,0.0,0.0
2016 / 06,Queens,65695.0,7076.0,7525.9,349.6,135.29999999999998,0.0,0.0
2016 / 06,Staten Island,17148.7,2113.0,2183.5,161.3,63.4,0.0,0.0
2016 / 07,Bronx,34745.6,2700.7,3439.9,71.2,0.0,0.0,0.0
2016 / 07,Brooklyn,66641.8,7025.5,6427.0,321.1,0.7,0.0,0.0
2016 / 07,Manhattan,33287.9,5643.4,4357.9,49.9,0.0,0.0,0.0
2016 / 07,Queens,61867.4,6693.1,7191.8,289.0,0.0,0.0,0.0
2016 / 07,Staten Island,15349.099999999999,1952.7,1987.2,142.3,0.0,0.0,0.0
2016 / 08,Bronx,36132.6,2707.3,3593.3999999999996,60.8,0.0,0.0,0.0
2016 / 08,Brooklyn,68773.6,6995.8,6473.6,339.2,0.0,0.0,0.0
2016 / 08,Manhattan,35221.3,5447.3,4313.7,65.0,0.0,0.0,0.0
2016 / 08,Queens,64120.1,6748.5,7098.3,278.5,0.0,0.0,0.0
2016 / 08,Staten Island,15725.7,1909.8,1932.8,132.6,0.0,0.0,0.0
2016 / 09,Bronx,33925.5,2637.5,3406.9,64.8,71.4,0.0,0.0
2016 / 09,Brooklyn,67291.8,7732.7,6496.8,303.3,172.0,0.0,0.0
2016 / 09,Manhattan,35165.2,6458.2,4576.2,59.900000000000006,181.4,0.0,0.0
2016 / 09,Queens,59685.4,6879.5,6933.0,248.70000000000002,101.4,0.0,0.0
2016 / 09,Staten Island,14496.1,1953.5,1853.5,101.3,57.2,0.0,0.0
2016 / 10,Bronx,33838.2,2491.8,3254.8,74.4,76.7,0.0,0.0
2016 / 10,Brooklyn,67430.9,7239.5,6321.5,408.3,194.4,0.0,0.0
2016 / 10,Manhattan,35566.4,6045.1,4433.0,64.6,191.7,0.0,0.0
2016 / 10,Queens,58291.9,6654.7,6577.9,298.2,130.4,0.0,0.0
2016 / 10,Staten Island,14458.3,1912.1,1758.6,104.7,68.7,0.0,0.0
2016 / 11,Bronx,35119.3,2642.6,3365.1,100.2,79.0,164.2,0.0
2016 / 11,Brooklyn,67958.7,7393.9,6256.1,524.3,216.1,382.29999999999995,0.0
2016 / 11,Manhattan,35972.600000000006,5999.4,4391.7,71.5,201.8,6.9,0.0
2016 / 11,Queens,58682.0,6821.599999999999,6444.1,681.3,126.80000000000001,832.6,0.0
